"route_id","datetime","zone_id","driver_id","latitude","longitude"
1480046,"2021-12-14 01:27:55",14332,1403684,1.3374537805136766,103.765998576094
1480046,"2021-12-14 01:27:55",14332,1403684,1.3378883798098182,103.76584331976117
1480046,"2021-12-14 01:27:55",14332,1403684,1.3351022865593278,103.76628580030977
1480046,"2021-12-14 01:27:55",14332,1403684,1.337810772798299,103.76961604864931
1480046,"2021-12-14 01:27:55",14332,1403684,1.3353739113884961,103.77099006719497
1480046,"2021-12-14 01:27:55",14332,1403684,1.3648236649585077,103.76473730805364
1480046,"2021-12-14 01:27:55",14332,1403684,1.3647958811795904,103.76393829780037
1480046,"2021-12-14 01:27:55",14332,1403684,1.3642471514801926,103.76333382917396
1480046,"2021-12-14 01:27:55",14332,1403684,1.3632330430987825,103.764577506003
1480046,"2021-12-14 01:27:55",14332,1403684,1.3620591773842199,103.76434127688462
1480046,"2021-12-14 01:27:55",14332,1403684,1.3636428540714896,103.7636603811905
1480046,"2021-12-14 01:27:55",14332,1403684,1.3631913674027423,103.76580728700154
1480046,"2021-12-14 01:27:55",14332,1403684,1.3626704211412932,103.76511249547693
1480046,"2021-12-14 01:27:55",14332,1403684,1.362281447859277,103.76591845364545
1480046,"2021-12-14 01:27:55",14332,1403684,1.3646708541704875,103.76552242247644
1480046,"2021-12-14 01:27:55",14332,1403684,1.3613854198814326,103.76499438091774
1480046,"2021-12-14 01:27:55",14332,1403684,1.3616563120959104,103.76577949534054
1480046,"2021-12-14 01:27:55",14332,1403684,1.360115247937457,103.76350054024437
1480046,"2021-12-14 01:27:55",14332,1403684,1.3608201177082857,103.76391678548363
1480046,"2021-12-14 01:27:55",14332,1403684,1.360174694803295,103.76556477674924
1480046,"2021-12-14 01:27:55",14332,1403684,1.3690633078908363,103.7763757360567
1480046,"2021-12-14 01:27:55",14332,1403684,1.369800035150309,103.77609078681941
1480046,"2021-12-14 01:27:55",14332,1403684,1.3718137551700744,103.77497064154186
1480046,"2021-12-14 01:27:55",14332,1403684,1.3706644615126018,103.77356554702702
1480046,"2021-12-14 01:27:55",14332,1403684,1.3715780026699578,103.77346728866932
1480046,"2021-12-14 01:27:55",14332,1403684,1.372776410971163,103.77555036585218
1480046,"2021-12-14 01:27:55",14332,1403684,1.373208623653751,103.77494116403456
1480046,"2021-12-14 01:27:55",14332,1403684,1.3720495076469856,103.77411579383003
1480046,"2021-12-14 01:27:55",14332,1403684,1.3717548170472271,103.77388979960737
1480046,"2021-12-14 01:27:55",14332,1403684,1.3724227823545714,103.77544228165873
1480046,"2021-12-14 01:27:55",14332,1403684,1.3741418098755198,103.77458743397243
1480046,"2021-12-14 01:27:55",14332,1403684,1.3727862340021248,103.77312338444298
1480046,"2021-12-14 01:27:55",14332,1403684,1.335840034301424,103.84379149704955
1480046,"2021-12-14 01:27:55",14332,1403684,1.335758144062996,103.84583930936195
1480046,"2021-12-14 01:27:55",14332,1403684,1.3373534220097576,103.84572223805203
1480046,"2021-12-14 01:27:55",14332,1403684,1.3367656644594368,103.84392754228789
1480046,"2021-12-14 01:27:55",14332,1403684,1.3367656644594368,103.8454334364348
1480046,"2021-12-14 01:27:55",14332,1403684,1.3352808026531697,103.84616575482133
1480046,"2021-12-14 01:27:55",14332,1403684,1.3363222683196123,103.84278265016248
1480046,"2021-12-14 01:27:55",14332,1403684,1.337033764412137,103.8431745952144
1480080,"2021-12-14 02:16:19",14332,1341226,1.3335381511948432,103.84414414350078
1480080,"2021-12-14 02:16:19",14332,1341226,1.3347446023359635,103.84638235603424
1480080,"2021-12-14 02:16:19",14332,1341226,1.335724198980965,103.8492806865499
1480080,"2021-12-14 02:16:19",14332,1341226,1.3356726412725355,103.84765102028132
1480080,"2021-12-14 02:16:19",14332,1341226,1.3380958523984048,103.84682587280355
1480080,"2021-12-14 02:16:19",14332,1341226,1.3380649178033612,103.84926005786298
1480080,"2021-12-14 02:16:19",14332,1341226,1.3341259095169957,103.84647518512548
1480080,"2021-12-14 02:16:19",14332,1341226,1.3386431982549614,103.84910063709277
1480080,"2021-12-14 02:16:19",14332,1341226,1.3317031493752185,103.89126291031016
1480080,"2021-12-14 02:16:19",14332,1341226,1.3319459359935546,103.89670973832551
1480080,"2021-12-14 02:16:19",14332,1341226,1.3292232561188095,103.89360469942503
1480080,"2021-12-14 02:16:19",14332,1341226,1.3333679714205184,103.89311899501604
1480080,"2021-12-14 02:16:19",14332,1341226,1.3358652023769044,103.89693524394397
1480080,"2021-12-14 02:16:19",14332,1341226,1.3343391170937495,103.89299756891377
1480080,"2021-12-14 02:16:19",14332,1341226,1.3314950465404478,103.89710870980433
1480080,"2021-12-14 02:16:19",14332,1341226,1.334356458977288,103.88963233122276
1480080,"2021-12-14 02:16:19",14332,1341226,1.3310788408182233,103.88876500192096
1480080,"2021-12-14 02:16:19",14332,1341226,1.3295180687343653,103.89010068904574
1480080,"2021-12-14 02:16:19",14332,1341226,1.3203659244844501,103.93494509279465
1480080,"2021-12-14 02:16:19",14332,1341226,1.3164952400724048,103.94083880912058
1480080,"2021-12-14 02:16:19",14332,1341226,1.3158814499846776,103.9425862110349
1480080,"2021-12-14 02:16:19",14332,1341226,1.3152676597459123,103.93386494382288
1480080,"2021-12-14 02:16:19",14332,1341226,1.3178959399630055,103.93332970359687
1480080,"2021-12-14 02:16:19",14332,1341226,1.3188559697701507,103.93476225831944
1480080,"2021-12-14 02:16:19",14332,1341226,1.3193595918160042,103.93021271639837
1480080,"2021-12-14 02:16:19",14332,1341226,1.321736056968519,103.9350613631516
1480080,"2021-12-14 02:16:19",14332,1341226,1.3141659845797595,103.93905992248706
1480080,"2021-12-14 02:16:19",14332,1341226,1.3160388320728638,103.94263343811365
1480080,"2021-12-14 02:16:19",14332,1341226,1.3178959399630055,103.94320016305883
1480080,"2021-12-14 02:16:19",14332,1341226,1.3237987517863354,103.94029342131141
1480080,"2021-12-14 02:16:19",14332,1341226,1.3214569992302214,103.93878337089288
1480080,"2021-12-14 02:16:19",14332,1341226,1.3168440297772266,103.93481100260854
1480080,"2021-12-14 02:16:19",14332,1341226,1.3553150436259926,103.93437569790628
1480080,"2021-12-14 02:16:19",14332,1341226,1.3541666037471152,103.9341623565979
1480080,"2021-12-14 02:16:19",14332,1341226,1.3556103566496922,103.9342936435569
1480080,"2021-12-14 02:16:19",14332,1341226,1.3543306666202817,103.94538739159302
1480080,"2021-12-14 02:16:19",14332,1341226,1.3549869180018697,103.94853827860919
1480080,"2021-12-14 02:16:19",14332,1341226,1.3522962862084467,103.94507558506538
1480080,"2021-12-14 02:16:19",14332,1341226,1.349933777783981,103.94428786331135
1480080,"2021-12-14 02:16:19",14332,1341226,1.357546296690444,103.94909624818497
1480080,"2021-12-14 02:16:19",14332,1341226,1.3528048814713651,103.93975846322559
1480080,"2021-12-14 02:16:19",14332,1341226,1.349310337677887,103.94786543294427
1480080,"2021-12-14 02:16:19",14332,1341226,1.3549048865888862,103.94665102857347
1480080,"2021-12-14 02:16:19",14332,1341226,1.3571197337636969,103.9404313088905
1480080,"2021-12-14 02:16:19",14332,1341226,1.3509837818118398,103.94251548936474
1480080,"2021-12-14 02:16:19",14332,1341226,1.3514595647375698,103.93980769583521
1480080,"2021-12-14 02:16:19",14332,1341226,1.3041223572944514,103.90444016346217
1480080,"2021-12-14 02:16:19",14332,1341226,1.3052934736760862,103.90524982139497
1480080,"2021-12-14 02:16:19",14332,1341226,1.305706808739397,103.9025452193641
1480080,"2021-12-14 02:16:19",14332,1341226,1.3038295781138864,103.90120153173093
1480080,"2021-12-14 02:16:19",14332,1341226,1.306361255783981,103.89618854325336
1480080,"2021-12-14 02:16:19",14332,1341226,1.3094612657827858,103.90170110790224
1480080,"2021-12-14 02:16:19",14332,1341226,1.3066023678100747,103.90469856493009
1480080,"2021-12-14 02:16:19",14332,1341226,1.306791812957197,103.9070586316704
1480080,"2021-12-14 02:16:19",14332,1341226,1.3077390384784127,103.90735148666737
1480080,"2021-12-14 02:16:19",14332,1341226,1.3093751544456533,103.90530150168856
1480080,"2021-12-14 02:16:19",14332,1341226,1.3087895972747507,103.90070195555963
1480080,"2021-12-14 02:16:19",14332,1341226,1.3109596025750614,103.90614561315041
1480080,"2021-12-14 02:16:19",14332,1341226,1.3089445977156542,103.90437125640408
1480080,"2021-12-14 02:16:19",14332,1341226,1.3027273503052135,103.90621452020855
1480080,"2021-12-14 02:16:19",14332,1341226,1.3048629162462124,103.9094186984107
1480080,"2021-12-14 02:16:19",14332,1341226,1.3097884888368874,103.9077477022515
1480080,"2021-12-14 02:16:19",14332,1341226,1.3047344537645704,103.88222657272466
1480080,"2021-12-14 02:16:19",14332,1341226,1.3047344537645704,103.88222657272466
1480080,"2021-12-14 02:16:19",14332,1341226,1.307251585154789,103.88723925423068
1480080,"2021-12-14 02:16:19",14332,1341226,1.3085559158828755,103.88572858309189
1480080,"2021-12-14 02:16:19",14332,1341226,1.3081440220419789,103.88517924813232
1480080,"2021-12-14 02:16:19",14332,1341226,1.3047344537645704,103.88222657272466
1480080,"2021-12-14 02:16:19",14332,1341226,1.3053065293018635,103.88964259467878
1480080,"2021-12-14 02:16:19",14332,1341226,1.3038648986987464,103.88524791500227
1480080,"2021-12-14 02:16:19",14332,1341226,1.3022402029025932,103.88387457760336
1480080,"2021-12-14 02:16:19",14332,1341226,1.3084186179434287,103.88643814074797
1480080,"2021-12-14 02:16:19",14332,1341226,1.309333937397786,103.88126523654543
1480080,"2021-12-14 02:16:19",14332,1341226,1.3047115707403827,103.88421791195309
1480080,"2021-12-14 02:16:19",14332,1341226,1.312125659668351,103.88240968437785
1480080,"2021-12-14 02:16:19",14332,1341226,1.3085559158828755,103.887033253620842
1480080,"2021-12-14 02:16:19",14332,1341226,1.3022859689957,103.87968589853668
1480080,"2021-12-14 02:16:19",14332,1341226,1.3001578447876179,103.88215790585473
1480080,"2021-12-14 02:16:19",14332,1341226,1.30583283868123,103.88492746960918
1480080,"2021-12-14 02:16:19",14332,1341226,1.3217097941244003,103.84588146164107
1480080,"2021-12-14 02:16:19",14332,1341226,1.3246669116299934,103.84032134718461
1480080,"2021-12-14 02:16:19",14332,1341226,1.3240492861131823,103.8466677404531
1480080,"2021-12-14 02:16:19",14332,1341226,1.3233755126466187,103.84863343748319
1480080,"2021-12-14 02:16:19",14332,1341226,1.3229637621047097,103.851722389959
1480080,"2021-12-14 02:16:19",14332,1341226,1.3217097941244003,103.84588146164107
1480080,"2021-12-14 02:16:19",14332,1341226,1.3217097941244003,103.84588146164107
1480080,"2021-12-14 02:16:19",14332,1341226,1.3196136074302498,103.84906401873738
1480080,"2021-12-14 02:16:19",14332,1341226,1.3194077318560422,103.84556320593146
1480080,"2021-12-14 02:16:19",14332,1341226,1.3176109988491234,103.84546960131098
1480080,"2021-12-14 02:16:19",14332,1341226,1.3217097941244003,103.84588146164107
1480080,"2021-12-14 02:16:19",14332,1341226,1.3268379576790021,103.8431107648749
1480080,"2021-12-14 02:16:19",14332,1341226,1.3256962871491893,103.84951332091569
1480080,"2021-12-14 02:16:19",14332,1341226,1.3260144576776416,103.84496413636039
1480080,"2021-12-14 02:16:19",14332,1341226,1.3218220897902495,103.85290180817704
1480080,"2021-12-14 02:16:19",14332,1341226,1.3207178488555722,103.85248994784692
1480080,"2021-12-14 02:16:19",14332,1341226,1.3217285100690606,103.84228704421467
1480080,"2021-12-14 02:16:19",14332,1341226,1.324068002040184,103.84305460210261
1480080,"2021-12-14 02:16:19",14332,1341226,1.3252096733206968,103.85235890137825
1480080,"2021-12-14 02:16:19",14332,1341226,1.3252096733206968,103.85235890137825
1480080,"2021-12-14 02:16:19",14332,1341226,1.3252096733206968,103.85235890137825
1480080,"2021-12-14 02:16:19",14332,1341226,1.33739340415695,103.843183636223
1480080,"2021-12-14 02:16:19",14332,1341226,1.33626621907108,103.845504737326
1480080,"2021-12-14 02:16:19",14332,1341226,1.33670750147923,103.845594394936
1480080,"2021-12-14 02:16:19",14332,1341226,1.33626621907108,103.845504737326
1480080,"2021-12-14 02:16:19",14332,1341226,1.33626626776726,103.844785960121
1480080,"2021-12-14 02:16:19",14332,1341226,1.33670750147923,103.845594394936
1480080,"2021-12-14 02:16:19",14332,1341226,1.33626626776726,103.844785960121
1480080,"2021-12-14 02:16:19",14332,1341226,1.33737930538713,103.842653920712
1480080,"2021-12-14 02:16:19",14332,1341226,1.33627988867807,103.84392342717
1480080,"2021-12-14 02:16:19",14332,1341226,1.33670760754657,103.843999608763
1480080,"2021-12-14 02:16:19",14332,1341226,1.33626621907108,103.845504737326
1480080,"2021-12-14 02:16:19",14332,1341226,1.33670760754657,103.843999608763
1480080,"2021-12-14 02:16:19",14332,1341226,1.33737930538713,103.842653920712
1480080,"2021-12-14 02:16:19",14332,1341226,1.33827028191252,103.843283876642
1480080,"2021-12-14 02:16:19",14332,1341226,1.33626621907108,103.845504737326
1480080,"2021-12-14 02:16:19",14332,1341226,1.33626621907108,103.845504737326
1480080,"2021-12-14 02:16:19",14332,1341226,1.33670750147923,103.845594394936
1480080,"2021-12-14 02:16:19",14332,1341226,1.33627988867807,103.84392342717
1480080,"2021-12-14 02:16:19",14332,1341226,1.3362342,103.844343
1480080,"2021-12-14 02:16:19",14332,1341226,1.33627988867807,103.84392342717
1480080,"2021-12-14 02:16:19",14332,1341226,1.33627988867807,103.84392342717
1480080,"2021-12-14 02:16:19",14332,1341226,1.33830495972026,103.842843157082
1480080,"2021-12-14 02:16:19",14332,1341226,1.33670760754657,103.843999608763
1480080,"2021-12-14 02:16:19",14332,1341226,1.33670750147923,103.845594394936
1480080,"2021-12-14 02:16:19",14332,1341226,1.33739340415695,103.843183636223
